Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task,GranularPredictions,Predictions,GroundTruth
OnlineSVM-Individual-Model,stu13_acf_p2_logs.csv,0.8,,,,0.6,,,,Focused,p2,"defaultdict(None, {'same': (4, 0.75), 'modify-2': (1, 0.0)})","['same', 'same', 'same', 'same', 'modify-2']","['same', 'same', 'same', 'modify-2', 'same']"
OnlineSVM-Individual-Model,stu29_ade_p2_logs.csv,0.8,,,,0.75,,,,Focused,p2,"defaultdict(None, {'same': (4, 0.75)})","['modify-1', 'same', 'same', 'same']","['same', 'same', 'same', 'same']"
OnlineSVM-Individual-Model,pro22_ade_p2_logs.csv,0.8,,,,0.6111111111111112,,,,Focused,p2,"defaultdict(None, {'same': (10, 0.6), 'modify-1': (6, 0.6666666666666666), 'modify-2': (2, 0.5)})","['modify-1', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same']","['same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same']"
OnlineSVM-Individual-Model,stu17_ace_p2_logs.csv,0.8,,,,0.0,,,,Focused,p2,"defaultdict(None, {'modify-1': (2, 0.0), 'same': (2, 0.0)})","['same', 'modify-1', 'same', 'modify-1']","['modify-1', 'same', 'modify-1', 'same']"
OnlineSVM-Individual-Model,pro23_acf_p2_logs.csv,0.8,,,,0.3809523809523809,,,,Focused,p2,"defaultdict(None, {'same': (9, 0.4444444444444444), 'modify-2': (6, 0.3333333333333333), 'modify-1': (5, 0.4), 'modify-3': (1, 0.0)})","['modify-2', 'same', 'same', 'same', 'modify-2', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'modify-1', 'modify-2', 'modify-2', 'modify-2', 'same', 'modify-2', 'modify-2', 'same']","['same', 'same', 'same', 'modify-2', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-3', 'modify-2', 'modify-1', 'modify-1', 'modify-2', 'same', 'modify-2', 'same', 'modify-2', 'modify-2', 'same', 'same']"
OnlineSVM-Individual-Model,pro8_acf_p2_logs.csv,0.8,,,,0.8461538461538461,,,,Focused,p2,"defaultdict(None, {'same': (22, 0.9090909090909091), 'modify-2': (4, 0.5)})","['same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']"
OnlineSVM-Individual-Model,stu36_adf_p2_logs.csv,0.8,,,,0.0,,,,Focused,p2,"defaultdict(None, {'same': (3, 0.0), 'modify-1': (2, 0.0)})","['modify-2', 'same', 'modify-1', 'same', 'modify-1']","['same', 'modify-1', 'same', 'modify-1', 'same']"
QLearn,pro24_adf_p2,0.8,0.001,0.5,0.0,0.8,0,1.090909090909091,0.05,Focused,p2,,,
QLearn,pro25_acf_p2,0.8,0.0001,0.5,0.0,0.6,0,1.0909090909090908,0.5,Focused,p2,,,
QLearn,pro18_adf_p2,0.8,0.01,0.1,0.0,1.0,0,1.076923076923077,0.1,Focused,p2,,,
QLearn,pro13_ace_p2,0.8,0.01,0.5,0.0,1.0,0,1.0769230769230769,0.5,Focused,p2,,,
QLearn,pro15_ade_p2,0.8,1.0,0.05,0.0,0.5,0,1.0476190476190474,0.1,Focused,p2,,,
QLearn,pro31_adf_p2,0.8,0.0001,0.9,0.0,0.6666666666666666,0,1.142857142857143,0.1,Focused,p2,,,
QLearn,pro29_ace_p2,0.8,0.0001,0.2,0.0,1.0,0,1.0909090909090908,0.05,Focused,p2,,,
QLearn,pro20_ade_p2,0.8,0.1,0.1,0.0,0.8571428571428571,0,1.0344827586206895,0.1,Focused,p2,,,
QLearn,pro21_ade_p2,0.8,0.0001,0.1,0.0,0.75,0,1.03030303030303,0.05,Focused,p2,,,
QLearn,pro22_ade_p2,0.8,0.1,0.1,0.0,0.5555555555555556,0,1.027027027027027,0.1,Focused,p2,,,
QLearn,pro9_acf_p2,0.8,0.0001,0.05,0.0,1.0,0,1.090909090909091,0.1,Focused,p2,,,
QLearn,pro17_ace_p2,0.8,0.001,0.1,0.0,0.4210526315789473,0,1.0256410256410255,0.05,Focused,p2,,,
QLearn,pro3_ace_p2,0.8,0.001,0.05,0.0,0.8181818181818182,0,1.0434782608695647,0.1,Focused,p2,,,
QLearn,stu11_adf_p2,0.8,0.0001,0.8,0.0,0.75,0,1.111111111111111,0.1,Focused,p2,,,
QLearn,pro23_acf_p2,0.8,0.0001,0.1,0.0,0.4761904761904761,0,1.0232558139534882,0.1,Focused,p2,,,
QLearn,stu10_acf_p2,0.8,0.0001,0.8,0.0,0.875,0,1.0588235294117647,0.05,Focused,p2,,,
QLearn,stu13_acf_p2,0.8,1.0,0.5,0.0,0.8,0,1.0909090909090908,0.1,Focused,p2,,,
QLearn,pro5_adf_p2,0.8,0.5,0.1,0.0,0.7142857142857143,0,1.0344827586206895,0.05,Focused,p2,,,
QLearn,stu17_ace_p2,0.8,1.0,0.1,0.0,0.25,0,0.5555555555555556,0.1,Focused,p2,,,
QLearn,stu26_ace_p2,0.8,0.0001,0.1,0.0,1.0,0,1.111111111111111,0.05,Focused,p2,,,
QLearn,stu24_ace_p2,0.8,0.0001,0.9,0.0,0.6666666666666666,0,1.076923076923077,0.1,Focused,p2,,,
QLearn,stu30_adf_p2,0.8,1.0,0.5,0.0,1.0,0,1.111111111111111,0.1,Focused,p2,,,
QLearn,stu29_ade_p2,0.8,1.0,0.2,0.0,1.0,0,1.111111111111111,0.05,Focused,p2,,,
QLearn,stu25_ace_p2,0.8,1.0,0.5,0.0,0.75,0,1.0588235294117647,0.05,Focused,p2,,,
QLearn,stu36_adf_p2,0.8,0.0001,0.9,0.0,0.8,0,1.0909090909090908,0.05,Focused,p2,,,
QLearn,stu31_ade_p2,0.8,0.5,0.05,0.0,0.375,0,1.058823529411765,0.1,Focused,p2,,,
QLearn,pro8_acf_p2,0.8,0.0001,0.1,0.0,0.8846153846153846,0,1.0188679245283017,0.1,Focused,p2,,,
QLearn,stu38_acf_p2,0.8,0.001,0.99,0.0,0.6666666666666666,0,1.0526315789473686,0.1,Focused,p2,,,
QLearn,stu4_ade_p2,0.8,0.0001,0.05,0.0,0.75,0,1.0588235294117647,0.1,Focused,p2,,,
QLearn,stu39_adf_p2,0.8,0.001,0.5,0.0,0.3333333333333333,0,1.04,0.05,Focused,p2,,,
QLearn,stu7_ade_p2,0.8,0.5,0.05,0.0,0.625,0,1.0588235294117647,0.05,Focused,p2,,,
QLearn,stu3_acf_p2,0.8,0.0001,0.9,0.0,1.0,0,1.032258064516129,0.05,Focused,p2,,,
QLearn,stu37_adf_p2,0.8,0.001,0.5,0.0,0.7777777777777778,0,1.0270270270270272,0.1,Focused,p2,,,
QLearn,stu6_acf_p2,0.8,0.5,0.05,0.0,0.6428571428571429,0,1.0344827586206895,0.1,Focused,p2,,,
QLearn,stu15_ade_p2,0.8,0.1,0.1,0.0,0.6551724137931034,0,1.0169491525423728,0.05,Focused,p2,,,
QLearn,stu21_ace_p2,0.8,0.0001,0.05,0.0,0.5357142857142857,0,1.0175438596491229,0.05,Focused,p2,,,
QLearnAligned-Individual-Model,pro24_adf_p2,0.8,0.0001,0.1,0.0,0.8,,,0.01,Focused,p2,"defaultdict(None, {'modify-1': (1, 0.0), 'same': (4, 1.0)})","['same', 'same', 'same', 'same', 'same']","['modify-1', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro25_acf_p2,0.8,0.01,0.05,0.0,1.0,,,0.1,Focused,p2,"defaultdict(None, {'same': (5, 1.0)})","['same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro18_adf_p2,0.8,0.001,0.5,0.0,1.0,,,0.05,Focused,p2,"defaultdict(None, {'same': (6, 1.0)})","['same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro13_ace_p2,0.8,0.001,0.5,0.0,1.0,,,0.05,Focused,p2,"defaultdict(None, {'same': (6, 1.0)})","['same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro31_adf_p2,0.8,0.0001,0.5,0.0,0.6666666666666666,,,0.05,Focused,p2,"defaultdict(None, {'same': (2, 1.0), 'modify-1': (1, 0.0)})","['same', 'same', 'same']","['same', 'modify-1', 'same']"
QLearnAligned-Individual-Model,pro15_ade_p2,0.8,0.0001,0.8,0.0,0.6,,,0.05,Focused,p2,"defaultdict(None, {'same': (7, 0.8571428571428571), 'modify-1': (3, 0.0)})","['same', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same']","['same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro29_ace_p2,0.8,0.001,0.5,0.0,1.0,,,0.1,Focused,p2,"defaultdict(None, {'same': (5, 1.0)})","['same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro20_ade_p2,0.8,0.0001,0.1,0.0,0.9285714285714286,,,0.01,Focused,p2,"defaultdict(None, {'same': (12, 1.0), 'modify-2': (2, 0.5)})","['same', 'same', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro21_ade_p2,0.8,0.0001,0.05,0.0,0.75,,,0.05,Focused,p2,"defaultdict(None, {'same': (12, 1.0), 'modify-1': (4, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro9_acf_p2,0.8,0.1,0.5,0.0,1.0,,,0.5,Focused,p2,"defaultdict(None, {'same': (5, 1.0)})","['same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro22_ade_p2,0.8,0.001,0.9,0.0,0.7222222222222222,,,0.01,Focused,p2,"defaultdict(None, {'same': (10, 1.0), 'modify-1': (6, 0.5), 'modify-2': (2, 0.0)})","['same', 'modify-3', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,pro3_ace_p2,0.8,0.01,0.1,0.0,0.8181818181818182,,,0.1,Focused,p2,"defaultdict(None, {'same': (9, 1.0), 'modify-1': (2, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same']"
QLearnAligned-Individual-Model,pro17_ace_p2,0.8,0.0001,0.05,0.0,0.3684210526315789,,,0.05,Focused,p2,"defaultdict(None, {'same': (13, 0.46153846153846156), 'modify-1': (6, 0.16666666666666666)})","['same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'modify-1', 'modify-1', 'same']"
QLearnAligned-Individual-Model,stu10_acf_p2,0.8,0.0001,0.8,0.0,1.0,,,0.1,Focused,p2,"defaultdict(None, {'same': (6, 1.0), 'modify-2': (2, 1.0)})","['same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same']","['same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu11_adf_p2,0.8,0.0001,0.05,0.0,0.75,,,0.01,Focused,p2,"defaultdict(None, {'same': (3, 1.0), 'modify-1': (1, 0.0)})","['same', 'same', 'same', 'same']","['same', 'modify-1', 'same', 'same']"
QLearnAligned-Individual-Model,pro23_acf_p2,0.8,0.0001,0.05,0.0,0.5714285714285714,,,0.01,Focused,p2,"defaultdict(None, {'same': (9, 1.0), 'modify-2': (6, 0.16666666666666666), 'modify-1': (5, 0.4), 'modify-3': (1, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'modify-2', 'same', 'same']","['same', 'same', 'same', 'modify-2', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-3', 'modify-2', 'modify-1', 'modify-1', 'modify-2', 'same', 'modify-2', 'same', 'modify-2', 'modify-2', 'same', 'same']"
QLearnAligned-Individual-Model,pro5_adf_p2,0.8,0.0001,0.05,0.0,0.7142857142857143,,,0.01,Focused,p2,"defaultdict(None, {'same': (8, 1.0), 'modify-1': (4, 0.25), 'modify-2': (2, 0.5)})","['same', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'modify-1', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu13_acf_p2,0.8,0.0001,0.8,0.0,0.8,,,0.05,Focused,p2,"defaultdict(None, {'same': (4, 1.0), 'modify-2': (1, 0.0)})","['same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'modify-2', 'same']"
QLearnAligned-Individual-Model,stu17_ace_p2,0.8,0.001,0.1,0.0,0.5,,,0.1,Focused,p2,"defaultdict(None, {'modify-1': (2, 0.0), 'same': (2, 1.0)})","['same', 'same', 'same', 'same']","['modify-1', 'same', 'modify-1', 'same']"
QLearnAligned-Individual-Model,stu26_ace_p2,0.8,0.001,0.05,0.0,1.0,,,0.01,Focused,p2,"defaultdict(None, {'same': (4, 1.0)})","['same', 'same', 'same', 'same']","['same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu24_ace_p2,0.8,0.001,0.1,0.0,0.6666666666666666,,,0.05,Focused,p2,"defaultdict(None, {'modify-1': (2, 0.0), 'same': (4, 1.0)})","['same', 'same', 'same', 'same', 'same', 'same']","['modify-1', 'same', 'modify-1', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu30_adf_p2,0.8,0.0001,0.05,0.0,1.0,,,0.01,Focused,p2,"defaultdict(None, {'same': (4, 1.0)})","['same', 'same', 'same', 'same']","['same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu29_ade_p2,0.8,0.0001,0.1,0.0,1.0,,,0.05,Focused,p2,"defaultdict(None, {'same': (4, 1.0)})","['same', 'same', 'same', 'same']","['same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu25_ace_p2,0.8,0.0001,0.05,0.0,0.875,,,0.01,Focused,p2,"defaultdict(None, {'same': (7, 1.0), 'modify-1': (1, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same']"
QLearnAligned-Individual-Model,stu36_adf_p2,0.8,0.0001,0.05,0.0,0.6,,,0.01,Focused,p2,"defaultdict(None, {'same': (3, 1.0), 'modify-1': (2, 0.0)})","['same', 'same', 'same', 'same', 'same']","['same', 'modify-1', 'same', 'modify-1', 'same']"
QLearnAligned-Individual-Model,stu31_ade_p2,0.8,0.01,0.2,0.0,0.375,,,0.1,Focused,p2,"defaultdict(None, {'modify-1': (2, 1.0), 'same': (6, 0.16666666666666666)})","['modify-1', 'modify-1', 'same', 'modify-2', 'modify-1', 'modify-1', 'modify-1', 'modify-1']","['modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu38_acf_p2,0.8,0.001,0.1,0.0,0.7777777777777778,,,0.1,Focused,p2,"defaultdict(None, {'same': (7, 0.8571428571428571), 'modify-2': (1, 1.0), 'modify-1': (1, 0.0)})","['modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'modify-2', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu4_ade_p2,0.8,0.0001,0.05,0.0,0.75,,,0.01,Focused,p2,"defaultdict(None, {'same': (6, 1.0), 'modify-1': (2, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'modify-1', 'same', 'same', 'same', 'same', 'modify-1', 'same']"
QLearnAligned-Individual-Model,pro8_acf_p2,0.8,0.0001,0.9,0.0,0.8846153846153846,,,0.05,Focused,p2,"defaultdict(None, {'same': (22, 1.0), 'modify-2': (4, 0.25)})","['same', 'same', 'same', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu39_adf_p2,0.8,0.0001,0.8,0.0,0.5833333333333334,,,0.1,Focused,p2,"defaultdict(None, {'modify-1': (9, 0.4444444444444444), 'same': (3, 1.0)})","['same', 'same', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'same']","['modify-1', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same']"
QLearnAligned-Individual-Model,stu7_ade_p2,0.8,0.0001,0.1,0.0,0.375,,,0.05,Focused,p2,"defaultdict(None, {'same': (6, 0.3333333333333333), 'modify-1': (2, 0.5)})","['modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-1']","['same', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same']"
QLearnAligned-Individual-Model,stu3_acf_p2,0.8,0.001,0.9,0.0,1.0,,,0.05,Focused,p2,"defaultdict(None, {'same': (15, 1.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu6_acf_p2,0.8,0.001,0.1,0.0,0.6428571428571429,,,0.05,Focused,p2,"defaultdict(None, {'same': (8, 1.0), 'modify-1': (6, 0.16666666666666666)})","['same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'modify-1', 'same', 'same']"
QLearnAligned-Individual-Model,stu37_adf_p2,0.8,0.001,0.5,0.0,0.8333333333333334,,,0.05,Focused,p2,"defaultdict(None, {'same': (12, 1.0), 'modify-2': (2, 0.0), 'modify-1': (4, 0.75)})","['same', 'same', 'same', 'same', 'modify-2', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'modify-2', 'modify-2', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu15_ade_p2,0.8,0.0001,0.1,0.0,0.6896551724137931,,,0.05,Focused,p2,"defaultdict(None, {'modify-1': (7, 0.14285714285714285), 'modify-2': (7, 0.5714285714285714), 'same': (15, 1.0)})","['same', 'same', 'modify-2', 'same', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['modify-1', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'same', 'modify-1', 'modify-1', 'modify-2', 'same', 'modify-1', 'same', 'modify-1', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']"
QLearnAligned-Individual-Model,stu21_ace_p2,0.8,0.0001,0.8,0.0,0.75,,,0.05,Focused,p2,"defaultdict(None, {'same': (14, 0.9285714285714286), 'modify-2': (1, 0.0), 'modify-1': (13, 0.6153846153846154)})","['same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'same']","['same', 'same', 'modify-2', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same']"
Random,pro13_ace_p2,0.8,,,,0.1666666666666666,0,,,Focused,p2,,,
Random,pro15_ade_p2,0.8,,,,0.2,0,,,Focused,p2,,,
Random,pro17_ace_p2,0.8,,,,0.2210526315789473,0,,,Focused,p2,,,
Random,pro18_adf_p2,0.8,,,,0.1999999999999999,0,,,Focused,p2,,,
Random,pro20_ade_p2,0.8,,,,0.3142857142857143,0,,,Focused,p2,,,
Random,pro21_ade_p2,0.8,,,,0.3125,0,,,Focused,p2,,,
Random,pro22_ade_p2,0.8,,,,0.2555555555555556,0,,,Focused,p2,,,
Random,pro23_acf_p2,0.8,,,,0.2761904761904762,0,,,Focused,p2,,,
Random,pro24_adf_p2,0.8,,,,0.36,0,,,Focused,p2,,,
Random,pro25_acf_p2,0.8,,,,0.32,0,,,Focused,p2,,,
Random,pro29_ace_p2,0.8,,,,0.24,0,,,Focused,p2,,,
Random,pro31_adf_p2,0.8,,,,0.3999999999999999,0,,,Focused,p2,,,
Random,pro3_ace_p2,0.8,,,,0.2,0,,,Focused,p2,,,
Random,pro5_adf_p2,0.8,,,,0.2428571428571428,0,,,Focused,p2,,,
Random,pro8_acf_p2,0.8,,,,0.2384615384615384,0,,,Focused,p2,,,
Random,pro9_acf_p2,0.8,,,,0.32,0,,,Focused,p2,,,
Random,stu10_acf_p2,0.8,,,,0.35,0,,,Focused,p2,,,
Random,stu11_adf_p2,0.8,,,,0.25,0,,,Focused,p2,,,
Random,stu13_acf_p2,0.8,,,,0.2799999999999999,0,,,Focused,p2,,,
Random,stu15_ade_p2,0.8,,,,0.2206896551724138,0,,,Focused,p2,,,
Random,stu17_ace_p2,0.8,,,,0.25,0,,,Focused,p2,,,
Random,stu21_ace_p2,0.8,,,,0.2928571428571428,0,,,Focused,p2,,,
Random,stu24_ace_p2,0.8,,,,0.2666666666666666,0,,,Focused,p2,,,
Random,stu25_ace_p2,0.8,,,,0.35,0,,,Focused,p2,,,
Random,stu26_ace_p2,0.8,,,,0.25,0,,,Focused,p2,,,
Random,stu29_ade_p2,0.8,,,,0.2,0,,,Focused,p2,,,
Random,stu30_adf_p2,0.8,,,,0.2,0,,,Focused,p2,,,
Random,stu31_ade_p2,0.8,,,,0.25,0,,,Focused,p2,,,
Random,stu36_adf_p2,0.8,,,,0.3199999999999999,0,,,Focused,p2,,,
Random,stu37_adf_p2,0.8,,,,0.3222222222222222,0,,,Focused,p2,,,
Random,stu38_acf_p2,0.8,,,,0.3333333333333333,0,,,Focused,p2,,,
Random,stu39_adf_p2,0.8,,,,0.2833333333333333,0,,,Focused,p2,,,
Random,stu3_acf_p2,0.8,,,,0.1866666666666666,0,,,Focused,p2,,,
Random,stu4_ade_p2,0.8,,,,0.225,0,,,Focused,p2,,,
Random,stu6_acf_p2,0.8,,,,0.2285714285714285,0,,,Focused,p2,,,
Random,stu7_ade_p2,0.8,,,,0.225,0,,,Focused,p2,,,
Reinforce,pro24_adf_p2,0.8,0.01,0.05,,0.8,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,pro25_acf_p2,0.8,0.001,0.8,,0.2,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,pro13_ace_p2,0.8,0.001,0.05,,0.8333333333333334,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,pro18_adf_p2,0.8,0.1,0.8,,1.0,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,pro31_adf_p2,0.8,0.001,0.1,,0.6666666666666666,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,pro29_ace_p2,0.8,0.01,0.05,,1.0,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,pro15_ade_p2,0.8,0.01,0.05,,0.7,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,pro20_ade_p2,0.8,0.01,0.2,,0.8571428571428571,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,pro9_acf_p2,0.8,0.001,0.9,,1.0,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,pro21_ade_p2,0.8,0.001,0.1,,0.875,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,pro3_ace_p2,0.8,0.001,0.2,,0.8181818181818182,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,stu10_acf_p2,0.8,0.01,0.05,,0.75,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,stu11_adf_p2,0.8,0.001,0.05,,0.75,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,pro22_ade_p2,0.8,0.01,0.5,,0.6666666666666666,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,pro17_ace_p2,0.8,0.01,0.05,,0.6842105263157895,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,stu17_ace_p2,0.8,0.01,0.05,,0.5,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,stu13_acf_p2,0.8,0.01,0.05,,0.8,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,pro5_adf_p2,0.8,0.01,0.05,,0.5714285714285714,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,pro23_acf_p2,0.8,0.01,0.2,,0.4285714285714285,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,stu24_ace_p2,0.8,0.01,0.05,,0.6666666666666666,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,stu26_ace_p2,0.8,0.01,0.99,,1.0,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,stu29_ade_p2,0.8,0.001,0.1,,1.0,"[None, None, None]",0.0,,Focused,p2,,,
Reinforce,stu30_adf_p2,0.8,0.001,0.1,,1.0,"[None, None, None]",0.0,,Focused,p2,,,
